Date,Open,High,Low,Close,Volume
2026-01-02,152.7,152.99,151.66,151.98,24096156
2026-01-03,153.22,156.76,152.32,155.6,18014311
2026-01-04,160.27,160.95,159.34,159.41,17812525
2026-01-05,163.66,163.7,162.58,163.51,34150174
2026-01-06,159.63,160.51,158.7,159.43,18670233
2026-01-07,161.36,162.36,160.78,161.98,41161612
2026-01-08,164.44,164.47,162.07,162.09,40282389
2026-01-09,171.0,172.01,169.79,171.4,42732738
2026-01-10,167.82,168.52,166.85,167.76,21044045
2026-01-11,170.3,170.67,167.0,167.94,28251229
2026-01-12,168.54,170.33,168.13,169.25,41749400
2026-01-13,171.12,171.98,170.01,171.46,11354955
2026-01-14,173.61,174.24,170.99,171.77,45890031
2026-01-15,171.64,172.46,170.34,170.37,35688457
2026-01-16,168.04,169.18,166.66,168.09,43089400
2026-01-17,160.86,164.38,160.57,163.49,45618144
2026-01-18,167.73,168.13,166.37,166.62,3544931
2026-01-19,166.2,166.47,164.16,165.1,21923476
2026-01-20,166.38,168.25,165.32,167.87,48648137
2026-01-21,169.48,170.35,168.08,169.11,28079091
2026-01-22,172.98,173.54,171.76,172.51,41160919
2026-01-23,172.9,173.42,171.08,173.38,15041352
2026-01-24,173.0,173.92,172.25,172.48,15795520
2026-01-25,171.21,173.91,171.18,172.77,4702393
2026-01-26,171.55,172.4,171.46,171.91,46578064
2026-01-27,176.13,177.12,174.87,174.96,4346172
2026-01-28,178.9,179.08,177.89,178.02,40686134
2026-01-29,176.55,178.58,175.49,178.4,8970013
2026-01-30,177.94,179.98,177.75,179.92,20611949
2026-01-31,173.39,173.81,171.95,172.23,24632379
2026-02-01,176.79,178.53,172.61,174.39,18501526
2026-02-02,179.27,181.5,177.34,177.47,11269911
2026-02-03,177.2,177.73,176.26,177.56,33986067
2026-02-04,176.91,179.49,176.7,178.98,21380257
2026-02-05,169.34,171.33,169.01,169.86,15489191
2026-02-06,168.81,169.26,167.56,167.61,15422130
2026-02-07,166.4,166.7,164.56,165.99,37987316
2026-02-08,168.2,169.05,167.4,168.37,22035644
2026-02-09,164.97,167.37,163.24,167.23,25440498
2026-02-10,170.51,170.63,170.05,170.55,2766390
2026-02-11,165.88,170.92,164.73,170.08,14729797
2026-02-12,178.22,178.99,177.41,177.78,25174564
2026-02-13,178.73,179.98,178.44,178.87,3623215
2026-02-14,185.09,185.35,183.95,184.3,42747745
2026-02-15,187.0,188.51,185.84,186.1,8030300
2026-02-16,184.67,184.73,182.21,183.22,1767780
2026-02-17,188.32,189.6,187.92,188.92,14050652
2026-02-18,188.92,191.95,187.37,190.64,13217646
2026-02-19,198.36,198.62,194.37,195.29,35280356
2026-02-20,193.06,193.79,192.94,192.95,49595236
2026-02-21,184.15,185.04,183.23,184.21,36172734
2026-02-22,186.1,187.55,184.11,184.23,27624388
2026-02-23,182.34,183.41,180.86,181.18,42211572
2026-02-24,183.02,183.49,181.53,182.82,28203481
2026-02-25,186.03,187.58,185.98,187.21,25597749
2026-02-26,195.46,196.36,195.05,195.33,11621328
2026-02-27,193.84,195.2,192.04,195.19,15600672
2026-02-28,195.02,197.13,194.37,194.45,8895438
2026-03-01,187.35,188.87,186.47,188.15,43378339
2026-03-02,185.29,187.35,185.01,186.47,24975867
2026-03-03,186.37,186.48,185.51,185.56,38392441
2026-03-04,187.33,188.91,186.44,188.88,33058570
2026-03-05,187.23,188.72,186.23,187.41,36341703
2026-03-06,187.07,189.46,186.4,189.11,18756149
2026-03-07,184.94,185.04,180.58,182.17,23773739
2026-03-08,183.37,183.91,181.8,182.34,46603303
2026-03-09,184.86,185.99,182.53,184.22,47313894
2026-03-10,177.99,179.33,177.42,179.11,35291639
2026-03-11,179.5,179.97,177.51,179.52,10704419
2026-03-12,181.29,182.3,180.85,181.7,7243393
2026-03-13,177.45,179.07,176.84,177.84,27191921
2026-03-14,183.71,184.91,181.77,182.1,26658836
2026-03-15,183.32,185.47,179.6,181.12,47506173
2026-03-16,180.33,181.32,180.29,180.99,21563053
2026-03-17,177.89,180.08,177.13,179.85,31652002
2026-03-18,177.84,179.31,176.81,178.19,16892787
2026-03-19,181.23,182.13,179.05,179.52,44990271
2026-03-20,176.75,178.78,173.8,174.02,12294795
2026-03-21,172.3,172.38,170.6,171.73,7062990
2026-03-22,173.24,174.82,171.16,173.06,22866411
2026-03-23,170.04,172.55,168.53,172.3,6798103
2026-03-24,171.61,174.07,170.04,172.83,36621141
2026-03-25,168.53,170.09,167.21,169.72,40251270
2026-03-26,164.44,165.12,163.84,165.01,32287005
2026-03-27,166.51,167.37,165.97,166.69,32957695
2026-03-28,169.81,170.17,168.0,168.06,31248629
2026-03-29,165.39,167.31,164.09,164.69,35841758
2026-03-30,164.96,166.0,163.97,164.03,46641983
2026-03-31,165.48,166.71,165.43,166.07,7832681
2026-04-01,167.2,168.43,166.29,166.94,40030549
2026-04-02,166.15,167.47,164.09,165.7,9150182
2026-04-03,164.45,165.79,164.01,164.37,41171822
2026-04-04,160.06,161.76,159.25,160.83,47306232
2026-04-05,162.75,163.19,162.2,162.32,24982180
2026-04-06,164.13,165.67,164.09,164.25,19273334
2026-04-07,170.19,170.74,167.69,169.16,14867411
2026-04-08,174.29,176.78,173.27,173.84,33931230
2026-04-09,174.88,176.31,173.59,174.58,45159786
2026-04-10,173.72,174.87,172.42,173.62,20411693
2026-04-11,167.26,167.57,166.9,167.29,21359241
2026-04-12,168.31,168.73,165.96,166.31,21611768
2026-04-13,165.19,165.41,163.7,164.74,14463302
2026-04-14,165.53,166.01,163.64,164.73,30609264
2026-04-15,165.17,165.67,163.11,165.19,7064873
2026-04-16,162.06,162.37,161.76,162.09,18079445
2026-04-17,167.7,170.6,164.75,166.85,31852203
2026-04-18,165.19,165.44,161.81,163.82,6227547
2026-04-19,162.75,163.3,161.55,162.18,24780323
2026-04-20,157.99,159.49,156.44,157.71,34883054
2026-04-21,163.01,163.27,161.61,161.77,30162213
2026-04-22,167.12,167.71,165.81,166.02,27969786
2026-04-23,169.89,170.08,168.11,168.64,1054264
2026-04-24,163.88,165.66,162.39,164.6,8569651
2026-04-25,165.53,168.03,165.31,167.5,48293767
2026-04-26,168.59,168.99,167.1,167.97,24364402
2026-04-27,168.7,169.66,168.06,168.85,22176935
2026-04-28,171.74,173.14,171.04,172.39,3901179
2026-04-29,168.95,172.36,167.95,169.35,39730513
2026-04-30,171.6,172.94,171.43,171.65,31948049
2026-05-01,173.42,175.88,172.46,174.71,34542831
2026-05-02,174.74,176.97,174.45,176.0,9340821
2026-05-03,168.82,170.88,168.45,170.48,2491854
2026-05-04,165.26,167.45,163.39,164.94,25315531
2026-05-05,163.69,165.63,163.37,165.06,47348998
2026-05-06,162.93,165.59,162.83,164.43,15682261
2026-05-07,169.04,169.15,168.19,168.64,1756635
2026-05-08,165.62,167.4,163.85,165.05,28332251
2026-05-09,164.06,165.28,162.57,164.38,39149039
2026-05-10,162.82,163.47,160.92,162.29,20361745
2026-05-11,162.02,162.64,160.1,160.44,1809288
2026-05-12,157.73,160.84,155.53,159.36,25850178
2026-05-13,159.88,161.25,157.95,157.97,38809992
2026-05-14,155.34,157.44,153.99,156.28,36748790
2026-05-15,154.7,156.43,153.38,155.45,2380211
2026-05-16,157.46,157.49,153.94,154.91,35601624
2026-05-17,152.0,152.65,151.3,152.24,23567776
2026-05-18,150.27,150.46,148.31,149.05,6389197
2026-05-19,156.16,157.01,154.2,154.58,9256802
2026-05-20,155.83,157.3,155.06,157.14,43435839
2026-05-21,160.74,161.75,159.96,161.46,49647487
2026-05-22,161.59,161.74,159.46,161.46,39521109
2026-05-23,157.16,157.99,155.69,156.4,4637903
2026-05-24,156.37,157.7,153.95,154.18,23173374
2026-05-25,156.58,157.08,154.79,154.94,29790413
2026-05-26,152.97,153.21,150.94,152.39,7545160
2026-05-27,152.55,153.99,151.97,153.86,14872710
2026-05-28,151.96,152.41,149.46,149.69,32399737
2026-05-29,147.79,148.13,146.34,147.18,36341497
2026-05-30,145.27,146.67,145.12,145.64,25946703
2026-05-31,148.11,148.31,144.98,146.74,5171971
2026-06-01,148.63,149.24,148.39,149.09,25612074
2026-06-02,146.32,147.64,144.63,146.88,43988955
2026-06-03,149.7,151.85,149.5,150.96,16252416
2026-06-04,140.6,140.93,139.54,140.0,21286922
2026-06-05,141.56,141.66,140.12,141.0,39136011
2026-06-06,139.81,142.08,139.09,141.37,26850830
2026-06-07,147.98,148.8,145.69,145.87,27376025
2026-06-08,146.58,148.03,144.11,144.62,3635630
2026-06-09,142.2,143.56,141.95,142.71,43110328
2026-06-10,140.96,141.15,138.59,139.2,46957835
2026-06-11,139.18,140.16,137.5,138.45,22942483
2026-06-12,137.16,138.57,137.11,137.89,1068370
2026-06-13,138.89,139.07,137.72,138.75,10285562
2026-06-14,140.87,144.76,140.67,142.46,23058793
2026-06-15,143.96,145.48,141.65,143.12,47547178
2026-06-16,138.94,140.72,137.91,139.59,36108455
2026-06-17,137.3,140.88,136.73,140.12,29627477
2026-06-18,136.67,138.31,136.22,137.84,39290687
2026-06-19,139.7,140.17,139.4,140.11,31509611
2026-06-20,149.04,149.72,146.75,147.23,37281219
2026-06-21,144.45,146.55,142.61,146.51,25697083
2026-06-22,147.03,147.49,146.58,146.99,31909288
2026-06-23,142.51,142.96,142.14,142.56,2065966
2026-06-24,145.44,145.89,143.49,144.28,44202131
2026-06-25,144.52,147.41,143.95,146.93,28238908
2026-06-26,148.73,150.45,148.28,150.22,37688623
2026-06-27,149.23,150.22,148.07,148.29,5823726
2026-06-28,145.13,145.3,143.23,144.61,1731340
2026-06-29,146.43,146.49,144.73,145.82,44136455
2026-06-30,146.54,147.74,144.77,147.29,24461445
2026-07-01,146.12,146.51,144.26,145.65,23195141
2026-07-02,152.98,152.99,150.71,151.41,5528551
2026-07-03,148.38,149.5,146.05,147.89,4693365
2026-07-04,146.81,149.13,146.39,148.65,6094089
2026-07-05,155.38,155.66,152.82,152.84,14295330
2026-07-06,153.96,154.04,152.36,153.44,14668465
2026-07-07,154.19,156.13,154.15,155.27,33514272
2026-07-08,155.1,156.9,153.94,156.73,31975788
2026-07-09,161.31,161.79,158.79,159.14,29342116
2026-07-10,161.15,163.26,159.14,160.2,39556285
2026-07-11,161.65,162.61,158.88,160.04,38399297
2026-07-12,167.31,167.46,167.06,167.39,36516904
2026-07-13,164.4,167.56,164.29,166.84,35570454
2026-07-14,164.49,166.59,164.27,165.61,19216527
2026-07-15,161.84,162.49,159.04,161.28,18811001
2026-07-16,155.7,157.77,155.68,157.41,49608493
2026-07-17,159.74,160.83,159.38,160.39,31061591
2026-07-18,155.15,157.27,155.12,156.39,7933325
2026-07-19,158.89,161.12,158.15,159.35,19974425
2026-07-20,164.42,166.03,164.19,164.8,32585998
2026-07-21,166.65,168.69,165.57,167.58,9618082
2026-07-22,173.96,174.66,172.69,172.98,6801897
2026-07-23,176.84,177.21,174.73,174.88,30519052
2026-07-24,173.51,175.23,173.46,174.99,2005487
2026-07-25,174.83,175.43,173.36,173.38,43055542
2026-07-26,173.11,175.69,171.74,174.32,22239686
2026-07-27,176.48,178.8,176.1,177.66,8824781
2026-07-28,179.46,180.74,176.46,177.38,24189185
2026-07-29,171.99,174.9,171.53,174.42,24808888
2026-07-30,173.67,175.95,173.32,175.32,7745678
2026-07-31,174.78,175.66,172.55,172.76,8862571
2026-08-01,176.26,177.05,175.89,176.94,20956415
2026-08-02,182.86,183.36,180.65,181.13,25550246
2026-08-03,190.83,191.11,187.12,188.84,36327150
