Date,Open,High,Low,Close,Volume
2026-01-02,130.76,131.0,130.38,130.42,24096156
2026-01-03,131.03,132.79,130.5,132.14,18014311
2026-01-04,134.35,134.56,133.81,133.95,17812525
2026-01-05,135.96,136.05,135.57,135.9,34150174
2026-01-06,134.1,134.62,133.76,134.0,18670233
2026-01-07,134.94,135.52,134.56,135.23,41161612
2026-01-08,136.4,136.49,135.2,135.3,40282389
2026-01-09,139.5,140.08,138.82,139.69,42732738
2026-01-10,138.04,138.26,137.48,138.01,21044045
2026-01-11,139.22,139.29,137.78,138.11,28251229
2026-01-12,138.42,139.15,138.12,138.75,41749400
2026-01-13,139.65,140.16,139.02,139.81,11354955
2026-01-14,140.84,141.24,139.51,139.98,45890031
2026-01-15,139.94,140.22,139.23,139.35,35688457
2026-01-16,138.28,138.92,137.53,138.3,43089400
2026-01-17,134.94,136.69,134.7,136.17,45618144
2026-01-18,138.18,138.26,137.65,137.66,3544931
2026-01-19,137.49,137.72,136.43,136.97,21923476
2026-01-20,137.6,138.58,137.21,138.29,48648137
2026-01-21,139.07,139.37,138.31,138.9,28079091
2026-01-22,140.74,140.9,140.06,140.52,41160919
2026-01-23,140.72,141.04,139.97,140.95,15041352
2026-01-24,140.8,141.34,140.55,140.55,15795520
2026-01-25,139.98,141.14,139.86,140.71,4702393
2026-01-26,140.16,140.67,140.01,140.33,46578064
2026-01-27,142.33,142.9,141.64,141.79,4346172
2026-01-28,143.65,143.84,143.07,143.24,40686134
2026-01-29,142.58,143.63,142.19,143.44,8970013
2026-01-30,143.25,144.31,143.23,144.18,20611949
2026-01-31,141.14,141.23,140.36,140.6,24632379
2026-02-01,142.76,143.68,140.69,141.63,18501526
2026-02-02,143.95,145.1,143.06,143.1,11269911
2026-02-03,143.0,143.36,142.66,143.17,33986067
2026-02-04,142.89,144.21,142.88,143.86,21380257
2026-02-05,139.36,140.19,139.1,139.61,15489191
2026-02-06,139.14,139.25,138.45,138.58,15422130
2026-02-07,138.03,138.06,137.07,137.84,37987316
2026-02-08,138.9,139.4,138.42,138.98,22035644
2026-02-09,137.41,138.64,136.49,138.47,25440498
2026-02-10,140.03,140.12,139.71,140.05,2766390
2026-02-11,137.89,140.35,137.46,139.85,14729797
2026-02-12,143.69,143.94,143.21,143.49,25174564
2026-02-13,143.95,144.65,143.71,144.02,3623215
2026-02-14,146.96,146.97,146.32,146.59,42747745
2026-02-15,147.88,148.69,147.23,147.46,8030300
2026-02-16,146.81,146.89,145.55,146.13,1767780
2026-02-17,148.55,149.26,148.26,148.83,14050652
2026-02-18,148.85,150.38,148.02,149.66,13217646
2026-02-19,153.3,153.53,151.54,151.86,35280356
2026-02-20,150.84,151.29,150.68,150.79,49595236
2026-02-21,146.68,147.2,146.14,146.71,36172734
2026-02-22,147.62,148.19,146.69,146.74,27624388
2026-02-23,145.89,146.5,145.3,145.34,42211572
2026-02-24,146.23,146.56,145.42,146.13,28203481
2026-02-25,147.66,148.5,147.58,148.22,25597749
2026-02-26,152.1,152.42,151.8,152.04,11621328
2026-02-27,151.37,152.1,150.42,152.0,15600672
2026-02-28,151.95,153.05,151.61,151.68,8895438
2026-03-01,148.37,149.19,147.85,148.75,43378339
2026-03-02,147.44,148.51,147.41,147.99,24975867
2026-03-03,147.96,148.01,147.45,147.58,38392441
2026-03-04,148.44,149.25,147.91,149.16,33058570
2026-03-05,148.42,149.22,147.85,148.5,36341703
2026-03-06,148.36,149.59,148.15,149.32,18756149
2026-03-07,147.39,147.45,145.24,146.09,23773739
2026-03-08,146.67,146.82,146.04,146.19,46603303
2026-03-09,147.4,147.83,146.2,147.1,47313894
2026-03-10,144.2,144.94,143.83,144.73,35291639
2026-03-11,144.93,145.26,144.11,144.94,10704419
2026-03-12,145.8,146.16,145.49,145.99,7243393
2026-03-13,144.02,144.88,143.63,144.2,27191921
2026-03-14,146.98,147.44,146.17,146.22,26658836
2026-03-15,146.82,147.94,144.97,145.79,47506173
2026-03-16,145.44,146.01,145.35,145.75,21563053
2026-03-17,144.32,145.45,144.07,145.24,31652002
2026-03-18,144.32,144.91,143.73,144.49,16892787
2026-03-19,145.94,146.25,144.8,145.13,44990271
2026-03-20,143.86,144.92,142.37,142.58,12294795
2026-03-21,141.79,141.93,141.11,141.53,7062990
2026-03-22,142.26,142.89,141.18,142.18,22866411
2026-03-23,140.78,142.06,139.96,141.84,6798103
2026-03-24,141.54,142.59,140.91,142.12,36621141
2026-03-25,140.12,140.74,139.39,140.68,40251270
2026-03-26,138.23,138.66,138.06,138.5,32287005
2026-03-27,139.22,139.73,139.07,139.31,32957695
2026-03-28,140.8,141.07,139.9,139.98,31248629
2026-03-29,138.74,139.53,138.25,138.42,35841758
2026-03-30,138.57,139.16,138.05,138.13,46641983
2026-03-31,138.84,139.52,138.71,139.11,7832681
2026-04-01,139.67,140.14,139.34,139.54,40030549
2026-04-02,139.2,139.92,138.34,138.99,9150182
2026-04-03,138.42,139.16,138.12,138.39,41171822
2026-04-04,136.39,137.08,136.11,136.75,47306232
2026-04-05,137.68,137.78,137.31,137.47,24982180
2026-04-06,138.35,139.17,138.26,138.4,19273334
2026-04-07,141.21,141.58,139.94,140.73,14867411
2026-04-08,143.16,144.22,142.79,142.95,33931230
2026-04-09,143.46,144.24,142.75,143.32,45159786
2026-04-10,142.94,143.59,142.22,142.89,20411693
2026-04-11,139.93,139.97,139.65,139.94,21359241
2026-04-12,140.45,140.54,139.45,139.51,21611768
2026-04-13,139.01,139.01,138.21,138.8,14463302
2026-04-14,139.19,139.52,138.2,138.82,30609264
2026-04-15,139.05,139.18,137.98,139.06,7064873
2026-04-16,137.61,137.66,137.36,137.63,18079445
2026-04-17,140.28,141.74,138.79,139.88,31852203
2026-04-18,139.13,139.35,137.65,138.49,6227547
2026-04-19,138.01,138.38,137.55,137.74,24780323
2026-04-20,135.8,136.4,134.97,135.67,34883054
2026-04-21,138.18,138.41,137.57,137.6,30162213
2026-04-22,140.13,140.3,139.6,139.61,27969786
2026-04-23,141.45,141.47,140.52,140.87,1054264
2026-04-24,138.66,139.59,137.86,138.99,8569651
2026-04-25,139.45,140.73,139.24,140.38,48293767
2026-04-26,140.91,140.99,140.32,140.62,24364402
2026-04-27,140.99,141.55,140.8,141.06,22176935
2026-04-28,142.44,143.2,142.01,142.74,3901179
2026-04-29,141.15,142.86,140.58,141.34,39730513
2026-04-30,142.42,142.94,142.24,142.44,31948049
2026-05-01,143.3,144.56,142.74,143.9,34542831
2026-05-02,143.94,145.09,143.7,144.53,9340821
2026-05-03,141.19,142.26,140.91,141.96,2491854
2026-05-04,139.54,140.67,138.56,139.39,25315531
2026-05-05,138.83,139.63,138.79,139.47,47348998
2026-05-06,138.5,139.64,138.44,139.2,15682261
2026-05-07,141.38,141.44,140.88,141.2,1756635
2026-05-08,139.8,140.53,138.87,139.54,28332251
2026-05-09,139.1,139.77,138.3,139.24,39149039
2026-05-10,138.54,138.95,137.54,138.29,20361745
2026-05-11,138.19,138.37,137.19,137.45,1809288
2026-05-12,136.2,137.76,135.06,136.96,25850178
2026-05-13,137.23,137.98,136.22,136.34,38809992
2026-05-14,135.13,136.22,134.39,135.57,36748790
2026-05-15,134.85,135.77,134.13,135.2,2380211
2026-05-16,136.17,136.29,134.41,134.97,35601624
2026-05-17,133.63,133.84,133.41,133.75,23567776
2026-05-18,132.84,133.04,131.82,132.27,6389197
2026-05-19,135.63,135.92,134.82,134.89,9256802
2026-05-20,135.5,136.29,135.03,136.11,43435839
2026-05-21,137.82,138.19,137.35,138.16,49647487
2026-05-22,138.25,138.43,137.36,138.19,39521109
2026-05-23,136.2,136.7,135.4,135.84,4637903
2026-05-24,135.85,136.58,134.82,134.82,23173374
2026-05-25,135.97,136.31,135.02,135.2,29790413
2026-05-26,134.3,134.3,133.24,134.03,7545160
2026-05-27,134.13,134.79,133.75,134.74,14872710
2026-05-28,133.88,134.2,132.81,132.81,32399737
2026-05-29,131.95,132.0,131.37,131.66,36341497
2026-05-30,130.79,131.55,130.61,130.96,25946703
2026-05-31,132.14,132.15,130.57,131.5,5171971
2026-06-01,132.41,132.66,132.19,132.63,25612074
2026-06-02,131.35,132.07,130.45,131.61,43988955
2026-06-03,132.96,133.86,132.76,133.55,16252416
2026-06-04,128.72,128.77,128.33,128.44,21286922
2026-06-05,129.19,129.34,128.62,128.93,39136011
2026-06-06,128.4,129.57,127.96,129.13,26850830
2026-06-07,132.25,132.74,131.07,131.26,27376025
2026-06-08,131.61,132.39,130.57,130.7,3635630
2026-06-09,129.59,130.12,129.37,129.83,43110328
2026-06-10,129.03,129.05,127.81,128.2,46957835
2026-06-11,128.22,128.79,127.33,127.88,22942483
2026-06-12,127.3,128.07,127.22,127.64,1068370
2026-06-13,128.13,128.32,127.69,128.07,10285562
2026-06-14,129.08,130.79,128.88,129.82,23058793
2026-06-15,130.56,131.38,129.36,130.16,47547178
2026-06-16,128.22,129.16,127.63,128.53,36108455
2026-06-17,127.48,129.05,127.11,128.8,29627477
2026-06-18,127.21,127.88,126.89,127.76,39290687
2026-06-19,128.65,128.97,128.62,128.84,31509611
2026-06-20,133.05,133.26,131.88,132.21,37281219
2026-06-21,130.92,132.02,129.95,131.89,25697083
2026-06-22,132.16,132.48,132.05,132.14,31909288
2026-06-23,130.06,130.17,129.78,130.09,2065966
2026-06-24,131.46,131.56,130.66,130.92,44202131
2026-06-25,131.05,132.51,130.89,132.18,28238908
2026-06-26,133.05,133.75,132.73,133.75,37688623
2026-06-27,133.31,133.67,132.66,132.87,5823726
2026-06-28,131.41,131.44,130.42,131.17,1731340
2026-06-29,132.04,132.12,131.14,131.76,44136455
2026-06-30,132.12,132.79,131.18,132.47,24461445
2026-07-01,131.95,132.24,130.97,131.73,23195141
2026-07-02,135.19,135.29,134.02,134.45,5528551
2026-07-03,133.05,133.47,131.85,132.82,4693365
2026-07-04,132.34,133.53,132.04,133.2,6094089
2026-07-05,136.38,136.62,135.09,135.19,14295330
2026-07-06,135.74,135.88,134.89,135.5,14668465
2026-07-07,135.87,136.89,135.74,136.38,33514272
2026-07-08,136.32,137.12,135.88,137.09,31975788
2026-07-09,139.25,139.37,138.18,138.24,29342116
2026-07-10,139.2,140.3,138.37,138.76,39556285
2026-07-11,139.46,140.02,138.06,138.71,38399297
2026-07-12,142.14,142.32,142.13,142.18,36516904
2026-07-13,140.8,142.17,140.64,141.94,35570454
2026-07-14,140.87,141.74,140.66,141.39,19216527
2026-07-15,139.65,139.85,138.22,139.38,18811001
2026-07-16,136.79,137.65,136.69,137.59,49608493
2026-07-17,138.71,139.32,138.65,139.01,31061591
2026-07-18,136.58,137.68,136.46,137.16,7933325
2026-07-19,138.36,139.51,138.12,138.57,19974425
2026-07-20,140.98,141.62,140.76,141.15,32585998
2026-07-21,142.04,143.1,141.43,142.48,9618082
2026-07-22,145.5,145.93,144.79,145.03,6801897
2026-07-23,146.87,147.15,145.77,145.95,30519052
2026-07-24,145.33,146.25,145.2,146.03,2005487
2026-07-25,145.98,146.37,145.18,145.29,43055542
2026-07-26,145.19,146.51,144.44,145.76,22239686
2026-07-27,146.79,147.78,146.72,147.35,8824781
2026-07-28,148.22,148.93,146.7,147.24,24189185
2026-07-29,144.74,146.21,144.63,145.88,24808888
2026-07-30,145.55,146.51,145.49,146.32,7745678
2026-07-31,146.09,146.61,144.93,145.14,8862571
2026-08-01,146.81,147.29,146.53,147.13,20956415
2026-08-02,149.93,150.27,149.0,149.12,25550246
2026-08-03,153.69,153.71,152.05,152.75,36327150
