Date,Open,High,Low,Close,Volume
2025-10-27,45205.65,45322.64,44999.85,45010.88,27927969
2025-10-28,45396.9,45581.56,45050.34,45334.39,22929029
2025-10-29,45502.27,45557.4,45166.33,45214.87,5567380
2025-10-30,44167.7,44350.84,44113.46,44169.87,1442117
2025-10-31,44109.11,44454.08,43933.25,44214.26,21982496
2025-11-01,43587.94,43925.21,43540.64,43892.98,14107608
2025-11-02,43901.37,44241.93,43769.32,44125.21,13839069
2025-11-03,43361.07,44008.83,43270.2,43786.44,30250052
2025-11-04,44256.54,44366.71,44128.2,44207.89,34694242
2025-11-05,44803.58,45060.2,44551.4,44633.93,19465196
2025-11-06,44541.76,44717.48,44366.96,44442.06,23133189
2025-11-07,44414.01,44428.0,44178.0,44404.48,44465998
2025-11-08,43985.47,44308.76,43825.64,44120.26,34882748
2025-11-09,44455.25,44783.87,44422.97,44729.16,40405632
2025-11-10,44490.99,44544.65,44325.13,44499.15,12213569
2025-11-11,44036.33,44180.51,43958.06,44149.53,46590670
2025-11-12,45077.53,45181.76,44745.37,44775.25,38452338
2025-11-13,44006.04,44443.66,43948.6,44223.14,46549920
2025-11-14,43697.0,43706.91,43493.83,43532.37,24469175
2025-11-15,43506.07,43761.94,43504.03,43635.17,23078146
2025-11-16,43025.33,43396.07,42857.44,43239.44,36385821
2025-11-17,43913.1,44173.22,43719.27,43741.77,43447308
2025-11-18,43201.59,43470.25,42772.52,43111.63,45028034
2025-11-19,43519.25,43585.43,43376.54,43430.15,18147630
2025-11-20,43518.42,43795.51,43030.69,43730.69,48259676
2025-11-21,44146.06,44186.08,43660.08,43744.43,28194405
2025-11-22,44141.96,44403.89,44031.74,44303.7,5365825
2025-11-23,44594.21,45010.22,44181.5,44382.37,38150439
2025-11-24,44796.2,45042.94,44678.47,44949.19,22795287
2025-11-25,44623.37,44684.46,44523.79,44559.32,41796788
2025-11-26,44899.29,44926.0,44692.43,44866.7,27420622
2025-11-27,44548.85,44674.13,44479.17,44545.07,11382254
2025-11-28,44328.07,44472.96,44097.37,44364.06,35807445
2025-11-29,44605.14,44790.28,44574.35,44726.76,34744816
2025-11-30,44907.97,45106.75,44856.76,45074.51,40501872
2025-12-01,45589.83,45682.67,45227.28,45420.93,3593208
2025-12-02,45550.81,45753.67,45383.62,45683.72,44134051
2025-12-03,46403.45,46561.4,46202.44,46440.66,44497483
2025-12-04,48013.69,48164.13,47417.81,47718.44,28539023
2025-12-05,47381.2,47529.05,47134.4,47436.17,31284176
2025-12-06,46764.55,47082.61,46680.99,46962.38,3927924
2025-12-07,46667.24,47006.89,46549.02,46754.36,49745960
2025-12-08,46705.93,47160.4,46601.33,46989.87,29105371
2025-12-09,47410.39,47702.54,47301.45,47561.93,11594438
2025-12-10,47463.57,47540.48,46990.72,47312.05,1995876
2025-12-11,47452.53,47664.51,47162.76,47349.76,39968024
2025-12-12,47926.52,48080.33,47790.52,47840.29,16305523
2025-12-13,47797.0,48114.08,47484.86,47742.27,13808726
2025-12-14,47871.75,47933.35,47767.4,47846.27,5777235
2025-12-15,47845.16,48057.87,47509.89,47599.37,7612369
2025-12-16,48416.02,48662.93,47922.55,48037.1,22185284
2025-12-17,48583.5,48834.96,48576.06,48752.14,28271903
2025-12-18,49254.15,49489.93,49002.46,49091.67,18700054
2025-12-19,49384.02,49849.53,49082.98,49635.59,23847691
2025-12-20,49573.71,49689.19,49365.82,49614.85,4855816
2025-12-21,50500.54,50587.16,50446.28,50494.44,22111965
2025-12-22,50976.72,51077.89,50239.85,50545.83,35325841
2025-12-23,50864.23,51474.94,50701.7,51297.58,48937715
2025-12-24,52245.38,52385.82,51858.73,51970.4,16100074
2025-12-25,52702.58,52720.13,52282.08,52605.23,10335254
2025-12-26,51924.65,52063.4,51756.83,52034.33,32534191
2025-12-27,51945.92,52126.62,51832.66,52036.06,40580598
2025-12-28,52421.42,52748.55,52194.88,52665.89,22151189
2025-12-29,53466.9,53487.1,53446.46,53478.9,47481336
2025-12-30,53226.78,53421.19,53191.01,53364.26,37517329
2025-12-31,52422.1,52634.61,52323.62,52531.19,5257524
2026-01-01,51669.79,51936.25,51385.09,51869.48,15643930
2026-01-02,51300.36,51394.42,51187.61,51257.88,12341776
2026-01-03,51806.49,51893.67,51411.18,51457.89,10664117
2026-01-04,51728.58,51793.35,51025.11,51455.28,42336233
2026-01-05,52159.55,52446.3,52103.13,52429.97,47480007
2026-01-06,52758.17,52815.66,52755.01,52777.81,16451462
2026-01-07,53260.98,53428.92,52781.21,52937.02,33519360
2026-01-08,53207.94,53348.82,52488.97,52740.28,2162376
2026-01-09,52755.82,52826.15,52511.34,52639.94,31463169
2026-01-10,53408.02,53576.0,53091.17,53344.9,4208108
2026-01-11,53780.49,53865.48,53686.22,53792.8,6750469
2026-01-12,53872.83,54258.46,53539.11,54025.84,41124383
2026-01-13,54842.87,54864.9,54801.84,54822.26,9934742
2026-01-14,54370.22,54533.62,54249.41,54309.24,20807457
2026-01-15,54155.78,54423.34,54010.87,54276.46,21881399
2026-01-16,55881.43,55987.23,55517.13,55540.17,9611011
2026-01-17,55093.97,55231.33,55072.4,55132.65,45488614
2026-01-18,54403.21,54610.16,54348.8,54445.94,46606675
2026-01-19,55017.63,55051.83,54965.38,54969.88,31699956
2026-01-20,56253.69,56370.15,55881.36,56169.2,27899677
2026-01-21,56351.44,56609.99,56069.35,56247.03,3693016
2026-01-22,56841.76,56941.27,56456.79,56509.08,12357796
2026-01-23,56432.76,57013.42,56219.35,56601.53,48950621
2026-01-24,56474.6,57029.12,56344.69,56686.5,33125685
2026-01-25,56842.43,57100.73,56650.03,57036.3,25842809
2026-01-26,56309.75,56707.87,56223.4,56526.32,10893757
2026-01-27,56759.64,56869.98,56604.46,56847.61,27136033
2026-01-28,56660.66,57086.58,56641.53,56871.9,49461049
2026-01-29,56341.99,56460.75,56180.52,56384.27,35322693
2026-01-30,56410.39,56544.73,56123.59,56217.31,16507672
2026-01-31,57252.85,57509.24,56998.54,57307.57,8459497
2026-02-01,57765.94,57833.08,57430.24,57585.25,16388252
2026-02-02,57510.84,57662.48,57477.04,57575.18,15430885
2026-02-03,57658.15,57848.15,57422.43,57551.44,47138845
2026-02-04,57980.17,58040.91,57601.48,57697.66,18319305
2026-02-05,57492.42,57769.38,57325.83,57768.67,5672301
2026-02-06,57496.95,57612.93,57364.61,57411.23,24726953
2026-02-07,57119.51,57200.67,57055.45,57139.51,41514033
2026-02-08,58259.38,58270.78,58201.72,58203.48,24792692
2026-02-09,58213.6,58406.25,58147.87,58273.67,5080289
2026-02-10,58346.57,58499.45,58250.21,58474.92,35054978
2026-02-11,58419.07,58610.58,58368.61,58412.22,49831249
2026-02-12,58584.68,58811.8,58409.57,58555.2,33074389
2026-02-13,57687.36,57778.72,57600.57,57622.98,5844709
2026-02-14,58055.92,58176.72,57753.1,58027.53,10311249
2026-02-15,57338.08,57607.24,57287.26,57597.47,8441438
2026-02-16,57374.81,57422.96,56915.28,57212.33,8465076
2026-02-17,57430.28,57718.68,57332.09,57494.44,19024478
2026-02-18,57481.86,57764.09,57204.22,57372.38,36260963
2026-02-19,57396.52,57539.89,57341.77,57362.15,22554173
2026-02-20,56696.08,57272.56,56679.8,56936.04,29676516
2026-02-21,57249.66,57764.54,57202.33,57608.2,33209255
2026-02-22,57635.32,57754.59,57401.06,57738.49,32119273
2026-02-23,57836.42,58034.13,57697.36,57869.04,2336967
2026-02-24,57995.16,58068.22,57808.34,57941.97,5741104
2026-02-25,57998.2,58250.26,57921.67,57989.21,37992050
2026-02-26,57495.74,57641.09,57405.16,57623.97,35424364
2026-02-27,57007.99,57020.68,56925.31,56930.97,33233188
2026-02-28,56559.37,56644.78,56193.78,56440.43,42454092
2026-03-01,56285.75,56450.67,56093.1,56369.73,5082411
2026-03-02,55971.94,56508.01,55865.61,56218.21,6639186
2026-03-03,56102.97,56312.76,56094.14,56254.91,21143620
2026-03-04,55129.58,55252.14,54868.92,55190.22,48850117
2026-03-05,54318.1,54336.53,54130.18,54305.59,23645135
2026-03-06,54240.07,54681.83,54094.8,54568.79,17469179
2026-03-07,54168.35,54325.47,53778.87,53966.84,38690818
2026-03-08,54634.71,54825.45,54463.28,54629.28,7257562
2026-03-09,54005.64,54152.52,53818.15,53932.9,49681642
2026-03-10,54113.51,54436.22,53963.97,54400.88,15245365
2026-03-11,55062.4,55317.51,55030.91,55291.73,6754295
2026-03-12,55871.78,56083.13,55746.14,55928.68,11197329
2026-03-13,56147.12,56170.95,55969.97,56115.5,11617087
2026-03-14,56471.32,56482.1,56286.19,56407.17,47735387
2026-03-15,56688.11,56802.93,56523.86,56793.26,27167166
2026-03-16,57420.76,57659.47,57164.57,57234.75,2224230
2026-03-17,56774.81,57033.14,56741.85,56753.83,30718569
2026-03-18,57456.5,57682.87,56977.76,57626.78,7544120
2026-03-19,57981.3,58053.43,57822.98,58003.93,27899325
2026-03-20,57676.81,57724.42,57511.03,57721.94,15749342
2026-03-21,58216.05,58536.98,58003.4,58289.78,46953853
2026-03-22,58394.88,58717.16,58293.8,58425.41,33337731
2026-03-23,58273.88,58547.97,58089.04,58445.48,19682166
2026-03-24,57609.41,57803.38,57354.04,57629.32,17831513
2026-03-25,57674.53,57938.53,57457.72,57524.26,22937624
2026-03-26,57244.07,57695.53,57176.63,57527.42,41541492
2026-03-27,58459.71,58861.93,58417.2,58793.96,17540742
2026-03-28,58193.43,58389.03,58161.81,58364.81,48731174
2026-03-29,58875.44,58943.73,58566.66,58632.84,47549168
2026-03-30,58364.73,58479.4,58108.06,58260.34,6066246
2026-03-31,58344.18,58761.18,58329.5,58658.22,45266998
2026-04-01,58255.23,58309.52,57971.05,58171.64,36759663
2026-04-02,57942.57,58145.64,57890.4,58049.97,42274098
2026-04-03,57988.09,58140.31,57648.33,57819.95,19616857
2026-04-04,58179.22,58323.11,58177.56,58307.33,39185089
2026-04-05,57881.85,58011.88,57671.69,58002.15,48904280
2026-04-06,58678.16,59148.34,58612.9,58723.19,41922547
2026-04-07,58938.84,59005.39,58893.96,58996.34,29865055
2026-04-08,59232.2,59343.11,59135.98,59138.12,30371724
2026-04-09,58973.8,59070.15,58803.08,59066.79,12770748
2026-04-10,60081.82,60276.47,60044.22,60139.38,30515094
2026-04-11,60132.76,60267.58,59833.97,59992.95,34763010
2026-04-12,59154.88,59310.4,59102.76,59230.63,29138716
2026-04-13,59673.65,59779.54,59638.64,59705.64,36452810
2026-04-14,58856.88,59056.01,58511.63,59027.08,47053886
2026-04-15,58509.89,58976.89,58398.42,58881.54,37594741
2026-04-16,59079.83,59304.53,58939.47,59059.48,31846383
2026-04-17,58898.42,59168.74,58698.42,58745.21,20897620
2026-04-18,58598.55,58785.63,58210.86,58388.37,17227917
2026-04-19,58438.68,58487.13,58419.05,58483.46,1451037
2026-04-20,58798.08,58946.59,58568.38,58616.41,34727570
2026-04-21,58858.91,58996.31,58699.27,58904.11,33060530
2026-04-22,58478.51,58512.67,58022.28,58024.47,21563242
2026-04-23,56870.48,56956.99,56746.75,56823.3,6907830
2026-04-24,56925.54,57075.94,56863.13,56879.78,17186588
2026-04-25,58850.64,59280.56,58590.91,58796.08,48522658
2026-04-26,58215.94,58325.96,57887.42,58014.81,6494658
2026-04-27,57751.87,58119.81,57622.06,58053.67,10829209
2026-04-28,58265.29,58339.89,58201.46,58236.97,25930398
2026-04-29,56863.89,57447.8,56632.74,57405.43,2438419
2026-04-30,57487.55,57584.65,57187.75,57244.33,33733774
2026-05-01,57588.86,57884.31,57398.78,57817.87,32753390
2026-05-02,58803.74,58809.05,58398.32,58447.05,22302426
2026-05-03,59467.7,59489.49,59208.02,59251.65,14796187
2026-05-04,58908.68,58997.06,58639.17,58722.63,40434154
2026-05-05,58490.88,58588.62,58448.87,58459.32,5622293
2026-05-06,58403.66,58669.46,58350.56,58385.33,41455134
2026-05-07,58834.47,58993.11,58738.63,58980.09,33191593
2026-05-08,59396.17,59643.17,59316.01,59341.58,27929661
2026-05-09,59767.96,60023.24,59643.1,59660.45,5817035
2026-05-10,59162.29,59277.49,58937.47,58999.54,21845633
2026-05-11,58758.41,58819.44,58515.43,58645.29,3818282
2026-05-12,58200.7,58276.11,57964.5,58080.34,16439941
2026-05-13,58375.41,58387.62,58290.71,58304.7,27521312
2026-05-14,58489.11,58601.03,58301.83,58526.7,34667644
2026-05-15,58030.71,58422.56,57916.62,58092.5,38527811
2026-05-16,58824.25,59094.44,58756.48,58770.88,48307239
2026-05-17,58731.08,59059.82,58549.06,58964.7,10932668
2026-05-18,58907.97,59038.92,58881.59,58950.52,30080906
2026-05-19,59819.22,59909.07,59815.62,59903.05,29015548
2026-05-20,60044.14,60110.28,59910.66,60091.78,41063958
2026-05-21,59851.6,59962.16,59526.35,59829.41,11408610
2026-05-22,58656.46,59084.87,58579.27,59018.03,11791322
2026-05-23,59809.34,59977.2,59304.38,59498.62,5824967
2026-05-24,60225.44,60341.47,60085.78,60177.58,48360486
2026-05-25,59510.78,59622.43,59361.64,59593.31,5922256
2026-05-26,59610.04,59627.08,59469.75,59562.66,29608820
2026-05-27,60444.43,60533.38,60263.35,60288.1,44107179
2026-05-28,60309.41,60529.36,60080.41,60360.3,9550574
2026-05-29,61033.33,61159.28,60786.06,61137.05,41524261
2026-05-30,61830.05,61966.93,61511.29,61878.86,23551445
2026-05-31,61468.41,61698.92,61147.3,61573.35,9792682
2026-06-01,62164.62,62318.77,61673.0,61900.48,38973213
2026-06-02,62121.91,62434.59,61925.4,62255.58,17154386
2026-06-03,62386.85,62486.17,62305.1,62446.1,46270712
2026-06-04,62910.45,63535.72,62801.62,63366.63,26642061
2026-06-05,62891.09,62965.06,62711.87,62794.46,29188313
2026-06-06,61771.3,61920.44,61727.47,61853.72,7449276
2026-06-07,60919.81,61422.31,60708.77,61402.7,12999337
2026-06-08,61267.67,61314.98,61087.56,61115.51,36072270
2026-06-09,61051.33,61858.72,60989.45,61339.15,8664248
2026-06-10,60882.59,61129.0,60778.13,60949.19,35331016
2026-06-11,61804.32,61958.36,61254.6,61445.67,21871934
2026-06-12,61379.39,61570.88,61160.78,61476.9,29731711
2026-06-13,61296.1,61329.46,61090.26,61151.57,14683428
2026-06-14,60999.47,61178.16,60888.14,61105.05,18931175
2026-06-15,61002.09,61487.0,60859.25,60979.89,32570895
2026-06-16,60412.43,60968.57,60372.93,60757.52,19855586
2026-06-17,60333.64,60460.41,59925.03,60148.94,21476562
2026-06-18,60789.88,60912.43,60716.16,60889.18,17058024
2026-06-19,60661.77,60871.95,60527.12,60608.01,4128379
2026-06-20,60661.21,60842.24,60647.68,60714.16,10872795
2026-06-21,60110.85,60128.54,59912.06,60048.62,4198270
2026-06-22,59820.07,60202.89,59619.73,59930.82,44470499
2026-06-23,60015.0,60090.84,59486.22,59758.79,11588381
2026-06-24,60120.38,60440.01,59925.24,60030.06,48998827
2026-06-25,59614.33,59875.45,59482.68,59548.37,44416324
2026-06-26,59371.7,59447.87,58860.06,59160.88,41690026
2026-06-27,58425.8,58762.71,58324.15,58631.71,37208109
2026-06-28,59469.55,59748.49,58931.94,58956.8,7450311
2026-06-29,59282.83,59474.57,59237.89,59369.46,38889581
2026-06-30,58994.53,59044.92,58959.59,59020.36,11018805
2026-07-01,59284.6,59325.05,59269.73,59316.42,3429650
2026-07-02,59482.06,59932.68,59239.76,59334.22,33931312
2026-07-03,59525.41,59806.21,59382.25,59497.77,6077787
2026-07-04,59901.58,60027.69,59608.53,59865.45,2619393
2026-07-05,59018.85,59322.36,58937.1,59198.18,17365123
2026-07-06,59811.96,60007.04,59422.02,59443.12,33149488
2026-07-07,59826.85,60045.3,59775.18,60010.33,20307089
2026-07-08,59559.68,59792.21,59531.42,59730.8,31258025
2026-07-09,59705.94,60004.52,59618.28,59824.53,42368761
2026-07-10,60083.49,60126.74,59618.05,59851.34,23063081
2026-07-11,59631.56,59822.51,59361.0,59497.5,1795603
2026-07-12,59184.2,59454.02,59110.28,59434.45,20747588
2026-07-13,59220.42,59420.05,58784.48,59037.86,46418050
2026-07-14,58184.54,58420.58,58137.92,58257.41,12946753
2026-07-15,58293.35,58861.63,58280.95,58553.18,31347347
2026-07-16,59304.83,59740.18,59283.84,59571.75,3927114
2026-07-17,59799.53,60120.65,59554.72,60111.79,25924087
2026-07-18,60886.39,61174.59,60788.89,61053.97,19352076
2026-07-19,61751.69,61928.2,61615.06,61654.93,16850963
2026-07-20,61616.5,61683.33,61229.4,61415.92,27893009
2026-07-21,61538.18,61795.19,61509.38,61669.05,42756705
2026-07-22,61990.3,62117.63,61975.27,62078.62,11182549
2026-07-23,62698.9,62707.66,62234.55,62333.24,20983456
2026-07-24,62678.21,62994.83,62628.67,62646.97,6383820
2026-07-25,61854.86,61987.56,61751.58,61801.34,36656803
2026-07-26,62698.06,62912.23,62615.75,62666.87,17873430
2026-07-27,63187.98,63368.8,62732.69,62947.83,41817115
2026-07-28,63388.01,63405.1,63243.17,63263.47,47514435
2026-07-29,64063.44,64376.3,63999.85,64021.89,42318171
2026-07-30,64320.34,64537.13,64198.04,64313.41,26918740
2026-07-31,64232.45,64368.7,64136.58,64238.21,45547521
2026-08-01,63187.04,63476.25,63049.15,63414.06,29440876
2026-08-02,63442.88,63613.98,63244.86,63560.86,49225679
2026-08-03,62993.11,63445.18,62759.86,63323.17,26502831
